KAPACITA_CISLOKNIH;KAPACITA_LOKACE_SHORT;KAPACITA_PTR_TXDESK;KAPACITA_DESKRIPTOR;KAPACITA_OCH;KAPACITA_ROZLIS_VEK;KAPACITA_PLAN;KAPACITA_stav;KAPACITA_DATUM
35;BRE-BELDO;0;;A1;0;3480;4422;14.04.2025 21:45
35;BRE-BELDO;2017762;MILENCI (piktogram);A1;0;270;516;14.04.2025 21:45
35;BRE-BELDO;2017756;PISTOLE (piktogram);A1;0;585;802;14.04.2025 21:45
35;BRE-BELDO;0;;B1;0;180;166;14.04.2025 21:45
35;BRE-BELDO;0;;J1-J5;0;300;0;14.04.2025 21:45
4;OST-BEL;0;;A1;0;2540;2998;14.04.2025 21:45
35;BRE-BELDO;0;ost.cizi;;0;10;485;14.04.2025 21:45
35;BRE-BELDO;28081993;komiksy;;0;500;445;14.04.2025 21:45
35;BRE-LITDE;0;;A1;1;105;65;14.04.2025 21:45
35;BRE-LITDE;0;;A1;2;105;22;14.04.2025 21:45
35;BRE-LITDE;0;;A4;0;955;749;14.04.2025 21:45
35;BRE-LITDE;0;;A2;0;310;426;14.04.2025 21:45
18;KOR-BELDO;0;;A1;0;2650;3528;14.04.2025 21:45
88;DAB-BELDO;0;;A1;0;4000;5238;14.04.2025 21:47
35;BRE-LITDE;0;;A3;0;760;971;14.04.2025 21:45
35;BRE-LITDE;2017753;PRINCEZNA (piktogram);;0;370;179;14.04.2025 21:45
35;BRE-LITDE;2017752;PEGAS (piktogram);;1;125;20;14.04.2025 21:45
35;BRE-LITDE;2000088;leporela;;0;100;126;14.04.2025 21:45
35;BRE-LITDE;28081993;komiksy;;1;90;151;14.04.2025 21:45
25;VIK-BELDO;0;;A1;0;1900;2659;14.04.2025 21:45
25;VIK-BELDO;2017756;PISTOLE (piktogram);A1;0;430;468;14.04.2025 21:45
25;VIK-BELDO;2017759;E.T. (piktogram);A1;0;50;95;14.04.2025 21:45
25;VIK-BELDO;2017760;MÁG (piktogram);A1;0;100;116;14.04.2025 21:45
4;OST-BEL;2017762;MILENCI (piktogram);A1;0;25;363;14.04.2025 21:45
35;BRE-LITDE;28081993;komiksy;;2;5;12;14.04.2025 21:45
35;BRE-LITDE;0;poezie deti;;1;180;232;14.04.2025 21:45
35;BRE-LITDE;0;;B2;2;5;5;14.04.2025 21:45
35;BRE-LITDE;0;ost.cizi;;1;130;120;14.04.2025 21:45
35;BRE-LITDE;0;;C;1;50;46;14.04.2025 21:45
35;BRE-LITDE;0;;C;2;10;8;14.04.2025 21:45
35;BRE-LITDE;0;;D;1;110;101;14.04.2025 21:45
35;BRE-LITDE;0;;D;2;10;9;14.04.2025 21:45
35;BRE-LITDE;0;;E;1;25;35;14.04.2025 21:45
35;BRE-LITDE;0;;E;2;5;2;14.04.2025 21:45
35;BRE-LITDE;0;;K;1;185;214;14.04.2025 21:45
35;BRE-LITDE;0;;K;2;20;13;14.04.2025 21:45
35;BRE-LITDE;0;;L;1;40;57;14.04.2025 21:45
35;BRE-LITDE;0;;L;2;5;4;14.04.2025 21:45
35;BRE-LITDE;0;;N;1;65;60;14.04.2025 21:45
35;BRE-LITDE;0;;N;2;10;15;14.04.2025 21:45
35;BRE-LITDE;0;;P;1;20;38;14.04.2025 21:45
35;BRE-LITDE;0;;P;2;5;1;14.04.2025 21:45
18;KOR-BELDO;2017756;PISTOLE (piktogram);A1;0;580;649;14.04.2025 21:45
18;KOR-BELDO;2017758;LEBKA (piktogram);A1;0;320;496;14.04.2025 21:45
35;BRE-LITDE;0;;R;1;40;49;14.04.2025 21:45
88;DAB-BELDO;2017762;MILENCI (piktogram);A1;0;720;889;14.04.2025 21:47
84;STO-LEPOR;2000088;leporela;;0;100;43;14.04.2025 21:47
37;DED-LITDE;0;;V;1;15;21;14.04.2025 21:45
21;HOS-LITDE;2017761;DÍVKA (piktogram);;0;100;141;14.04.2025 21:45
51;DIT-BELDO;0;;A1;0;1735;2213;14.04.2025 21:46
35;BRE-LITDE;0;;R;2;5;4;14.04.2025 21:45
35;BRE-LITDE;0;;S;1;20;39;14.04.2025 21:45
58;OPA-LITDE;28081993;komiksy;;1;85;59;14.04.2025 21:46
35;BRE-LITDE;0;;S;2;5;3;14.04.2025 21:45
88;DAB-BELDO;2017756;PISTOLE (piktogram);A1;0;730;941;14.04.2025 21:47
4;OST-BEL;0;;B1;0;15;8;14.04.2025 21:45
25;VIK-BELDO;2017762;MILENCI (piktogram);A1;0;300;333;14.04.2025 21:45
35;BRE-LITDE;0;;T;1;30;48;14.04.2025 21:45
35;BRE-LITDE;0;;T;2;5;3;14.04.2025 21:45
35;BRE-LITDE;0;;U;1;25;37;14.04.2025 21:45
35;BRE-LITDE;0;;U;2;5;1;14.04.2025 21:45
35;BRE-LITDE;0;;V;1;40;42;14.04.2025 21:45
35;BRE-LITDE;0;;V;2;5;6;14.04.2025 21:45
4;OST-BEL;0;;B2;0;70;72;14.04.2025 21:45
4;OST-BEL;0;;J1;0;5;6;14.04.2025 21:45
35;BRE-LITDE;0;;X;1;10;12;14.04.2025 21:45
35;BRE-LITDE;0;;X;2;5;3;14.04.2025 21:45
35;BRE-LITDE;0;;Y;1;40;59;14.04.2025 21:45
35;BRE-LITDE;0;;Y;2;5;5;14.04.2025 21:45
35;BRE-LITDE;0;;Z;1;20;21;14.04.2025 21:45
35;BRE-LITDE;0;;Z;2;5;3;14.04.2025 21:45
35;BRE-LITDE;0;ost.naucna;;1;10;22;14.04.2025 21:45
35;BRE-LITDE;0;ost.naucna;;2;5;2;14.04.2025 21:45
35;BRE-NAUDO;0;;C;2;300;383;14.04.2025 21:45
37;DED-LITDE;0;;V;2;5;10;14.04.2025 21:45
4;OST-BEL;0;;J2;0;20;11;14.04.2025 21:45
4;OST-BEL;0;;J3;0;20;15;14.04.2025 21:45
18;KOR-DETI;0;;J1;1;5;0;14.04.2025 21:45
35;BRE-NAUDO;0;;D;2;1020;1184;14.04.2025 21:45
51;DIT-BELDO;2017756;PISTOLE (piktogram);A1;0;135;193;14.04.2025 21:46
35;BRE-NAUDO;0;;E;2;430;481;14.04.2025 21:45
35;BRE-NAUDO;0;;G;2;790;956;14.04.2025 21:45
37;DED-LITDE;0;;A1;0;50;141;14.04.2025 21:45
58;OPA-LITDE;28081993;komiksy;;2;5;0;14.04.2025 21:46
18;KOR-BELDO;0;;B1;0;90;106;14.04.2025 21:45
18;KOR-BELDO;0;;B2;0;400;462;14.04.2025 21:45
37;DED-LITDE;0;;A4;0;275;444;14.04.2025 21:45
35;BRE-NAUDO;0;;K;2;730;500;14.04.2025 21:45
37;DED-LITDE;0;;A2;0;660;349;14.04.2025 21:45
88;DAB-JAZYK;0;;J1;0;10;16;14.04.2025 21:47
31;CHU-BELDE;0;;A1;1;20;38;14.04.2025 21:45
18;KOR-BELDO;2017759;E.T. (piktogram);A1;0;220;381;14.04.2025 21:45
37;DED-LITDE;2017753;PRINCEZNA (piktogram);;0;60;122;14.04.2025 21:45
37;DED-LITDE;2017761;DÍVKA (piktogram);;0;100;138;14.04.2025 21:45
37;DED-LITDE;2000088;leporela;;0;100;110;14.04.2025 21:45
37;DED-LITDE;2017760;MÁG (piktogram);;0;100;98;14.04.2025 21:45
37;DED-LITDE;2017759;E.T. (piktogram);;0;20;37;14.04.2025 21:45
37;DED-LITDE;0;poezie deti;;0;75;219;14.04.2025 21:45
37;DED-LITDE;0;ost.cizi;;0;20;93;14.04.2025 21:45
58;OPA-DETKOM;28081993;komiksy;;1;250;133;14.04.2025 21:46
37;DED-LITDE;0;;C;1;25;41;14.04.2025 21:45
30;CI3-LITDE;0;;A1;1;3;3;14.04.2025 21:45
37;DED-LITDE;0;;C;2;5;10;14.04.2025 21:45
37;DED-LITDE;0;;D;1;35;105;14.04.2025 21:45
51;DIT-BELDO;0;;B1;0;20;32;14.04.2025 21:46
37;DED-LITDE;0;;D;2;5;3;14.04.2025 21:45
4;OST-BEL;0;;J4;0;55;113;14.04.2025 21:45
37;DED-LITDE;0;;E;1;20;30;14.04.2025 21:45
37;DED-LITDE;0;;E;2;5;1;14.04.2025 21:45
37;DED-LITDE;0;;K;1;90;189;14.04.2025 21:45
37;DED-LITDE;0;;K;2;10;14;14.04.2025 21:45
37;DED-LITDE;0;;L;1;15;33;14.04.2025 21:45
37;DED-LITDE;0;;L;2;5;0;14.04.2025 21:45
37;DED-LITDE;0;;N;1;20;41;14.04.2025 21:45
88;DAB-JAZYK;0;;J2;0;10;13;14.04.2025 21:47
4;OST-BEL;0;;J5;0;10;17;14.04.2025 21:45
4;OST-BEL;0;ost.cizi;;2;5;7;14.04.2025 21:45
4;OST-BEL;2017759;E.T. (piktogram);;2;70;90;14.04.2025 21:45
37;DED-LITDE;0;;N;2;5;16;14.04.2025 21:45
18;KOR-BELDO;2017760;MÁG (piktogram);A1;0;430;523;14.04.2025 21:45
37;DED-LITDE;0;;P;1;15;27;14.04.2025 21:45
37;DED-LITDE;0;;P;2;5;3;14.04.2025 21:45
18;KOR-BELDO;2017762;MILENCI (piktogram);A1;0;390;576;14.04.2025 21:45
18;KOR-BELDO;2017761;DÍVKA (piktogram);A1;0;70;7;14.04.2025 21:45
37;DED-LITDE;0;;R;1;20;21;14.04.2025 21:45
88;DAB-JAZYK;0;;J3;0;50;60;14.04.2025 21:47
37;DED-LITDE;0;;R;2;5;3;14.04.2025 21:45
47;ZME-BELDE;0;;B2;0;5;0;14.04.2025 21:46
37;DED-LITDE;0;;S;1;20;34;14.04.2025 21:45
37;DED-LITDE;0;;S;2;5;1;14.04.2025 21:45
18;KOR-DETI;0;;J2;1;20;0;14.04.2025 21:45
30;CI3-LITDE;0;;A1;2;7;9;14.04.2025 21:45
37;DED-LITDE;0;;T;1;20;41;14.04.2025 21:45
37;DED-LITDE;0;;T;2;5;3;14.04.2025 21:45
37;DED-LITDE;0;;U;1;10;21;14.04.2025 21:45
51;DIT-BELDO;0;;B2;0;255;368;14.04.2025 21:46
37;DED-LITDE;0;;X;1;5;9;14.04.2025 21:45
37;DED-LITDE;0;;X;2;1;3;14.04.2025 21:45
37;DED-LITDE;0;;Y;1;15;43;14.04.2025 21:45
37;DED-LITDE;0;;Y;2;5;11;14.04.2025 21:45
37;DED-LITDE;0;;Z;1;15;17;14.04.2025 21:45
37;DED-LITDE;0;;Z;2;5;3;14.04.2025 21:45
37;DED-KOMIKS;28081993;komiksy;;0;180;150;14.04.2025 21:46
1;beletrie;0;;A1;0;6700;7358;14.04.2025 21:45
37;DED-LITDO;0;;A1;0;1680;2277;14.04.2025 21:46
88;DAB-JAZYK;0;;J4;0;240;285;14.04.2025 21:47
35;BRE-NAUDO;0;;L;2;1000;1025;14.04.2025 21:45
35;BRE-NAUDO;0;;N;2;250;281;14.04.2025 21:45
35;BRE-NAUDO;0;;O;2;85;128;14.04.2025 21:45
35;BRE-NAUDO;0;;P;2;330;376;14.04.2025 21:45
37;DED-LITDO;0;;B1;0;35;37;14.04.2025 21:46
37;DED-LITDO;0;;B2;0;80;139;14.04.2025 21:46
47;ZME-BELDO;2017760;MÁG (piktogram);A1;0;190;248;14.04.2025 21:46
4;OST-BEL;2017759;E.T. (piktogram);;1;10;3;14.04.2025 21:45
18;KOR-DETI;0;;J3;1;40;1;14.04.2025 21:45
18;KOR-KOMDO;28081993;komiksy;;0;350;411;14.04.2025 21:45
37;DED-LITDO;0;ost.cizi;;0;20;23;14.04.2025 21:46
37;DED-LITDO;0;;J4;0;40;60;14.04.2025 21:46
37;DED-LITDO;0;;C;0;105;126;14.04.2025 21:46
37;DED-LITDO;0;;D;0;255;319;14.04.2025 21:46
88;DAB-JAZYK;0;;J5;0;15;21;14.04.2025 21:47
37;DED-LITDO;0;;E;0;245;243;14.04.2025 21:46
37;DED-LITDO;0;;G;0;140;179;14.04.2025 21:46
37;DED-LITDO;0;;K;0;140;162;14.04.2025 21:46
37;DED-LITDO;0;;L;0;110;164;14.04.2025 21:46
37;DED-LITDO;0;;N;0;100;125;14.04.2025 21:46
37;DED-LITDO;0;;O;0;30;25;14.04.2025 21:46
37;DED-LITDO;0;;P;0;90;96;14.04.2025 21:46
18;KOR-CIZODO;0;;J1;0;10;48;14.04.2025 21:45
4;OST-BEL;2017760;MÁG (piktogram);;2;130;225;14.04.2025 21:45
4;OST-BEL;2017760;MÁG (piktogram);;1;20;23;14.04.2025 21:45
88;DAB-JAZYK;0;ost.cizi;;0;30;24;14.04.2025 21:47
88;DAB-JAZYK;0;;R;0;300;283;14.04.2025 21:47
88;DAB-KOMDO;28081993;komiksy;;2;300;271;14.04.2025 21:47
1;dìti-kom;28081993;komiksy;;1;200;95;14.04.2025 21:45
41;NOV-BELDO;0;;A1;0;2340;2551;14.04.2025 21:46
37;DED-LITDO;0;;R;0;55;67;14.04.2025 21:46
88;DAB-LITDE;0;;A1;2;10;24;14.04.2025 21:47
41;NOV-BELDO;2017756;PISTOLE (piktogram);A1;0;700;603;14.04.2025 21:46
52;BOH-KOMDO;28081993;komiksy;;0;900;750;14.04.2025 21:46
41;NOV-BELDO;2017759;E.T. (piktogram);A1;0;200;203;14.04.2025 21:46
41;NOV-BELDO;2017760;MÁG (piktogram);A1;0;260;220;14.04.2025 21:46
41;NOV-BELDO;2017762;MILENCI (piktogram);A1;0;560;447;14.04.2025 21:46
41;NOV-BELDO;0;;J1;0;10;5;14.04.2025 21:46
30;CI3-LITDE;0;;A4;1;135;172;14.04.2025 21:45
41;NOV-BELDO;0;;J2;0;10;4;14.04.2025 21:46
18;KOR-CIZODO;0;;J2;0;30;45;14.04.2025 21:45
41;NOV-BELDO;0;;J3;0;20;18;14.04.2025 21:46
41;NOV-BELDO;0;;J4;0;150;137;14.04.2025 21:46
41;NOV-BELDO;0;ost.cizi;;0;20;9;14.04.2025 21:46
88;DAB-LITDE;0;;A1;1;80;27;14.04.2025 21:47
65;ZAH-BELDO;0;;A1;0;1610;1980;14.04.2025 21:46
41;NOV-KOMDE;28081993;komiksy;;1;140;122;14.04.2025 21:46
41;NOV-KOMDE;28081993;komiksy;;2;10;11;14.04.2025 21:46
41;NOV-KOMIKS;28081993;komiksy;;0;240;259;14.04.2025 21:46
41;NOV-LITDE;0;;A2;0;300;293;14.04.2025 21:46
41;NOV-LITDE;0;;A3;0;580;716;14.04.2025 21:46
41;NOV-LITDE;2000088;leporela;;0;130;87;14.04.2025 21:46
41;NOV-LITDE;0;;A1;0;165;178;14.04.2025 21:46
41;NOV-LITDE;0;;A4;0;600;523;14.04.2025 21:46
41;NOV-LITDE;2017753;PRINCEZNA (piktogram);;1;90;79;14.04.2025 21:46
1;dìti-kom;28081993;komiksy;;2;5;0;14.04.2025 21:45
41;NOV-LITDE;2017753;PRINCEZNA (piktogram);;2;5;0;14.04.2025 21:46
41;NOV-LITDE;2017761;DÍVKA (piktogram);;1;120;165;14.04.2025 21:46
41;NOV-LITDE;2017761;DÍVKA (piktogram);;2;30;63;14.04.2025 21:46
41;NOV-LITDE;2017760;MÁG (piktogram);;1;170;187;14.04.2025 21:46
88;DAB-LITDE;0;;A4;0;570;521;14.04.2025 21:47
47;ZME-BELDO;2017759;E.T. (piktogram);A1;0;70;135;14.04.2025 21:46
1;cizí-jazyk;0;;J1;0;600;639;14.04.2025 21:45
41;NOV-LITDE;2017760;MÁG (piktogram);;2;20;65;14.04.2025 21:46
41;NOV-LITDE;2017759;E.T. (piktogram);;1;40;32;14.04.2025 21:46
41;NOV-LITDE;2017759;E.T. (piktogram);;2;10;18;14.04.2025 21:46
41;NOV-LITDE;0;poezie deti;;1;115;196;14.04.2025 21:46
41;NOV-LITDE;0;;B2;2;15;12;14.04.2025 21:46
18;KOR-CIZODO;0;;J3;0;40;78;14.04.2025 21:45
41;NOV-LITDE;0;ost.cizi;;1;30;73;14.04.2025 21:46
51;DIT-BELDO;0;;J4;0;70;129;14.04.2025 21:46
18;KOR-CIZODO;0;;J4;0;420;570;14.04.2025 21:45
18;KOR-CIZODO;0;;J5;0;10;55;14.04.2025 21:45
41;NOV-LITDE;0;ost.cizi;;2;5;11;14.04.2025 21:46
41;NOV-LITDE;0;;C;1;45;35;14.04.2025 21:46
1;cizí-jazyk;0;;J2;0;600;631;14.04.2025 21:45
41;NOV-LITDE;0;;C;2;5;6;14.04.2025 21:46
41;NOV-LITDE;0;;D;1;120;133;14.04.2025 21:46
41;NOV-LITDE;0;;D;2;10;31;14.04.2025 21:46
4;OST-DETI;0;;A1;0;40;72;14.04.2025 21:45
88;DAB-LITDE;0;;A2;0;400;231;14.04.2025 21:47
88;DAB-LITDE;0;;A3;0;1050;961;14.04.2025 21:47
1;leporela;2000088;leporela;;0;400;265;14.04.2025 21:45
41;NOV-LITDE;0;;E;1;35;29;14.04.2025 21:46
41;NOV-LITDE;0;;E;2;5;9;14.04.2025 21:46
41;NOV-LITDE;0;ost.naucna;;1;10;1;14.04.2025 21:46
41;NOV-LITDE;0;ost.naucna;;2;5;1;14.04.2025 21:46
41;NOV-LITDE;0;;K;1;140;256;14.04.2025 21:46
41;NOV-LITDE;0;;K;2;5;35;14.04.2025 21:46
41;NOV-LITDE;0;;L;1;25;46;14.04.2025 21:46
47;ZME-KOMDO;28081993;komiksy;;1;100;27;14.04.2025 21:46
41;NOV-LITDE;0;;L;2;5;9;14.04.2025 21:46
41;NOV-LITDE;0;;N;1;35;35;14.04.2025 21:46
1;cizí-jazyk;0;;J3;0;650;753;14.04.2025 21:45
1;cizí-jazyk;0;;J4;0;2700;3476;14.04.2025 21:45
18;KOR-DETI;0;;J4;1;170;11;14.04.2025 21:45
30;CI3-LITDE;0;;A2;1;115;124;14.04.2025 21:45
41;NOV-LITDE;0;;N;2;5;19;14.04.2025 21:46
41;NOV-LITDE;0;;P;1;10;9;14.04.2025 21:46
41;NOV-LITDE;0;;P;2;5;1;14.04.2025 21:46
41;NOV-LITDE;0;;R;1;25;36;14.04.2025 21:46
41;NOV-LITDE;0;;R;2;5;5;14.04.2025 21:46
51;DIT-BELDO;0;ost.cizi;;0;30;79;14.04.2025 21:46
41;NOV-LITDE;0;;S;1;20;25;14.04.2025 21:46
41;NOV-LITDE;0;;S;2;5;7;14.04.2025 21:46
41;NOV-LITDE;0;;T;1;25;26;14.04.2025 21:46
41;NOV-LITDE;0;;T;2;5;2;14.04.2025 21:46
18;KOR-CIZODO;0;ost.cizi;;0;10;39;14.04.2025 21:45
18;KOR-DETI;0;;A1;1;30;69;14.04.2025 21:45
18;KOR-DETI;0;;A1;2;10;20;14.04.2025 21:45
1;prvníètení;2000086;první ètení;;0;125;126;14.04.2025 21:45
1;mládež-kom;28081993;komiksy;;0;810;1057;14.04.2025 21:45
41;NOV-LITDE;0;;U;1;20;20;14.04.2025 21:46
41;NOV-LITDE;0;;U;2;5;1;14.04.2025 21:46
41;NOV-LITDE;0;;V;1;10;26;14.04.2025 21:46
41;NOV-LITDE;0;;V;2;5;6;14.04.2025 21:46
41;NOV-LITDE;0;;X;1;10;12;14.04.2025 21:46
41;NOV-LITDE;0;;X;2;5;14;14.04.2025 21:46
41;NOV-LITDE;0;;Y;1;10;55;14.04.2025 21:46
1;cizí-jazyk;0;;J5;0;300;480;14.04.2025 21:45
58;OPA-DETKOM;28081993;komiksy;;2;20;4;14.04.2025 21:46
1;cizí-jazyk;0;ost.cizi;;0;800;924;14.04.2025 21:45
41;NOV-LITDE;0;;Y;2;5;80;14.04.2025 21:46
4;OST-DETI;0;;A1;1;10;0;14.04.2025 21:45
41;NOV-LITDE;0;;Z;1;15;17;14.04.2025 21:46
41;NOV-LITDE;0;;Z;2;5;5;14.04.2025 21:46
35;BRE-NAUDO;0;;R;2;215;162;14.04.2025 21:45
30;CI3-LITDE;0;;A3;1;200;275;14.04.2025 21:45
35;BRE-NAUDO;0;;S;2;425;432;14.04.2025 21:45
35;BRE-NAUDO;0;;T;2;215;125;14.04.2025 21:45
35;BRE-NAUDO;0;;U;2;10;3;14.04.2025 21:45
41;NOV-NAUDO;0;;C;2;265;201;14.04.2025 21:46
41;NOV-NAUDO;0;;C;1;5;7;14.04.2025 21:46
41;NOV-NAUDO;0;;D;2;705;536;14.04.2025 21:46
41;NOV-NAUDO;0;;D;1;5;3;14.04.2025 21:46
41;NOV-NAUDO;0;;E;2;560;359;14.04.2025 21:46
41;NOV-NAUDO;0;;E;1;5;1;14.04.2025 21:46
41;NOV-NAUDO;0;;G;2;365;330;14.04.2025 21:46
41;NOV-NAUDO;0;;G;1;5;3;14.04.2025 21:46
41;NOV-NAUDO;0;;K;2;460;229;14.04.2025 21:46
41;NOV-NAUDO;0;;K;1;10;10;14.04.2025 21:46
41;NOV-NAUDO;0;;L;2;365;322;14.04.2025 21:46
41;NOV-NAUDO;0;;L;1;5;3;14.04.2025 21:46
41;NOV-NAUDO;0;;N;2;245;189;14.04.2025 21:46
41;NOV-NAUDO;0;;N;1;5;9;14.04.2025 21:46
18;KOR-DETI;0;;A4;0;550;535;14.04.2025 21:45
18;KOR-DETI;0;;A2;0;500;441;14.04.2025 21:45
41;NOV-NAUDO;0;;O;2;90;54;14.04.2025 21:46
41;NOV-NAUDO;0;;O;1;5;0;14.04.2025 21:46
70;SKA-KOMIKS;28081993;komiksy;;0;200;199;14.04.2025 21:47
41;NOV-NAUDO;0;;P;2;385;254;14.04.2025 21:46
41;NOV-NAUDO;0;;P;1;5;1;14.04.2025 21:46
41;NOV-NAUDO;0;;R;2;205;101;14.04.2025 21:46
41;NOV-NAUDO;0;;R;1;5;2;14.04.2025 21:46
41;NOV-NAUDO;0;;S;2;500;268;14.04.2025 21:46
30;CI3-LITDE;0;;J4;1;13;21;14.04.2025 21:45
41;NOV-NAUDO;0;;S;1;5;8;14.04.2025 21:46
41;NOV-NAUDO;0;;T;2;140;74;14.04.2025 21:46
37;DED-LITDO;0;;S;0;105;122;14.04.2025 21:46
1;dìti;0;;A2;0;470;282;14.04.2025 21:45
88;DAB-LITDE;2017753;PRINCEZNA (piktogram);;0;40;81;14.04.2025 21:47
88;DAB-LITDE;2017761;DÍVKA (piktogram);;1;130;108;14.04.2025 21:47
4;OST-DETI;0;;A4;0;245;188;14.04.2025 21:45
4;OST-DETI;0;;A2;0;300;167;14.04.2025 21:45
41;NOV-NAUDO;0;;T;1;5;1;14.04.2025 21:46
1;dìti;0;;A3;0;1570;1207;14.04.2025 21:45
51;DIT-BELDO;2017759;E.T. (piktogram);A1;2;100;101;14.04.2025 21:46
88;DAB-LITDE;2017761;DÍVKA (piktogram);;2;85;124;14.04.2025 21:47
88;DAB-LITDE;2000088;leporela;;0;130;83;14.04.2025 21:47
52;BOH-SKLAD;2017760;MÁG (piktogram);;0;50;111;14.04.2025 21:46
52;BOH-SKLAD;0;;JK;0;180;111;14.04.2025 21:46
18;KOR-DETI;0;;A3;0;870;1011;14.04.2025 21:45
41;NOV-NAUDO;0;;U;2;5;0;14.04.2025 21:46
41;NOV-NAUDO;0;;U;1;1;0;14.04.2025 21:46
4;OST-DETI;0;;A3;0;420;494;14.04.2025 21:45
30;CI3-LITDE;0;ost.cizi;;0;3;3;14.04.2025 21:45
18;KOR-DETI;2017753;PRINCEZNA (piktogram);;0;70;91;14.04.2025 21:45
37;DED-LITDO;0;;T;0;35;41;14.04.2025 21:46
37;DED-LITDO;0;;V;0;30;32;14.04.2025 21:46
37;DED-LITDO;0;;W;0;120;177;14.04.2025 21:46
37;DED-LITDO;0;;X;0;75;92;14.04.2025 21:46
30;CI3-LITDE;2000088;leporela;;1;70;64;14.04.2025 21:45
30;CI3-LITDE;28081993;komiksy;;1;65;54;14.04.2025 21:45
30;CI3-LITDE;28081993;komiksy;;2;5;3;14.04.2025 21:45
43;NVE-KOMDE;28081993;komiksy;;1;160;103;14.04.2025 21:46
43;NVE-KOMDE;28081993;komiksy;;2;40;36;14.04.2025 21:46
43;NVE-KOMDO;28081993;komiksy;;2;70;69;14.04.2025 21:46
43;NVE-LITDE;0;;A1;0;150;117;14.04.2025 21:46
43;NVE-LITDE;0;;A2;0;300;225;14.04.2025 21:46
43;NVE-LITDE;0;;A3;0;650;659;14.04.2025 21:46
43;NVE-LITDE;0;;A4;0;330;398;14.04.2025 21:46
43;NVE-LITDE;2017753;PRINCEZNA (piktogram);;1;80;68;14.04.2025 21:46
88;DAB-LITDE;28081993;komiksy;;1;110;111;14.04.2025 21:47
43;NVE-LITDE;2017753;PRINCEZNA (piktogram);;2;5;0;14.04.2025 21:46
43;NVE-LITDE;2017761;DÍVKA (piktogram);;1;60;69;14.04.2025 21:46
1;dìti;0;;A4;0;1000;605;14.04.2025 21:45
43;NVE-LITDE;2017761;DÍVKA (piktogram);;2;45;70;14.04.2025 21:46
43;NVE-LITDE;2017759;E.T. (piktogram);;1;20;27;14.04.2025 21:46
43;NVE-LITDE;2017759;E.T. (piktogram);;2;20;14;14.04.2025 21:46
43;NVE-LITDE;2017760;MÁG (piktogram);;1;120;152;14.04.2025 21:46
88;DAB-LITDE;28081993;komiksy;;2;1;9;14.04.2025 21:47
18;KOR-DETI;2017761;DÍVKA (piktogram);;1;120;96;14.04.2025 21:45
37;DED-LITDO;0;;Y;0;60;93;14.04.2025 21:46
37;DED-LITDO;0;;Z;0;80;101;14.04.2025 21:46
38;DEJ-BEL;0;;A1;0;8050;10090;14.04.2025 21:46
43;NVE-LITDE;2017760;MÁG (piktogram);;2;40;71;14.04.2025 21:46
43;NVE-LITDE;0;;C;1;80;74;14.04.2025 21:46
43;NVE-LITDE;0;;C;2;15;24;14.04.2025 21:46
43;NVE-LITDE;0;;D;1;70;85;14.04.2025 21:46
43;NVE-LITDE;0;;D;2;10;10;14.04.2025 21:46
43;NVE-LITDE;0;;E;1;50;38;14.04.2025 21:46
43;NVE-LITDE;0;;E;2;5;10;14.04.2025 21:46
43;NVE-LITDE;0;ost.naucna;;1;15;12;14.04.2025 21:46
43;NVE-LITDE;0;;J4;1;80;84;14.04.2025 21:46
43;NVE-LITDE;0;ost.cizi;;1;20;22;14.04.2025 21:46
43;NVE-LITDE;0;;K;1;130;232;14.04.2025 21:46
43;NVE-LITDE;0;;K;2;20;30;14.04.2025 21:46
43;NVE-LITDE;0;;L;1;40;25;14.04.2025 21:46
43;NVE-LITDE;0;;N;1;35;36;14.04.2025 21:46
43;NVE-LITDE;0;;N;2;10;15;14.04.2025 21:46
43;NVE-LITDE;0;;P;1;20;36;14.04.2025 21:46
4;OST-DETI;0;poezie deti;;1;25;104;14.04.2025 21:45
43;NVE-LITDE;0;;R;1;30;35;14.04.2025 21:46
51;DIT-BELDO;2017760;MÁG (piktogram);A1;2;110;160;14.04.2025 21:46
43;NVE-LITDE;0;;R;2;5;7;14.04.2025 21:46
43;NVE-LITDE;0;;S;1;25;17;14.04.2025 21:46
43;NVE-LITDE;0;;S;2;10;9;14.04.2025 21:46
43;NVE-LITDE;0;;T;1;30;23;14.04.2025 21:46
43;NVE-LITDE;0;;T;2;5;1;14.04.2025 21:46
43;NVE-LEP;2000088;LEPORELA;;0;200;159;14.04.2025 21:46
43;NVE-LITDE;0;;U;1;10;15;14.04.2025 21:46
43;NVE-LITDE;0;;U;2;5;1;14.04.2025 21:46
43;NVE-LITDE;0;;V;1;35;36;14.04.2025 21:46
88;DAB-LITDE;2017760;MÁG (piktogram);;0;160;165;14.04.2025 21:47
43;NVE-LITDE;0;;V;2;5;12;14.04.2025 21:46
43;NVE-LITDE;0;;Y;1;30;61;14.04.2025 21:46
43;NVE-LITDE;0;;Y;2;5;11;14.04.2025 21:46
43;NVE-LITDE;0;;Z;1;20;33;14.04.2025 21:46
43;NVE-LITDE;0;;Z;2;20;20;14.04.2025 21:46
43;NVE-POEDE;0;poezie deti;;1;155;195;14.04.2025 21:46
43;NVE-POEDE;0;;B2;2;5;2;14.04.2025 21:46
43;NVE-LITML;0;;A1;0;630;1204;14.04.2025 21:46
