lokace_id,oznaceni,typ
620,None,Příruční sklad
816,None,AK
816,None,JK
812,None,CD
812,None,Naučná - dospělí
814,None,Deskové hry
814,None,Naučná - děti
814,None,Beletrie - děti
118,None,Beletrie - děti
1213,None,Doporučujeme (dospělí)
737,None,CD
773,None,Deskové hry
988,None,Doporučujeme (dospělí)
538,None,JK
773,None,Doporučujeme (dospělí)
539,None,Naučná - děti
773,None,Doporučujeme dětem
803,None,Naučná - dospělí
449,None,Příruční sklad
794,None,Doporučujeme (dospělí)
748,None,CD
795,None,Naučná - děti
346,None,Deskové hry
346,None,Naučná - dospělí
804,None,None
736,None,CD
316,None,Deskové hry
311,None,JK
675,None,Opravuje se na pobočce
1255,None,AK
223,None,AK
223,None,JK
766,None,Doporučujeme (dospělí)
232,None,Chráněný fond
232,None,Deskové hry
219,None,Beletrie - děti
145,"B1 – dramatická literatura, divadelní hry, rozhlasové hry, filmové a televizní scénáře",Beletrie - dospělí
148,PRINCEZNA - pohádky,Beletrie - děti
148,PEGAS - báje / mýty,Beletrie - děti
796,None,Naučná - dospělí
796,None,Deskové hry
148,None,Naučná - děti
212,GOW - společný OCH,Naučná - děti
1020,Leporela,Naučná - děti
213,None,JK
496,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
496,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
496,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - děti
674,E.T. - sci-fi,Beletrie - děti
674,MÁG - fantasy,Beletrie - dospělí
671,"B1 – dramatická literatura, divadelní hry, rozhlasové hry, filmové a televizní scénáře",Beletrie - dospělí
670,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - dospělí
670,A4 – próza pro starší děti v češtině,Beletrie - děti
670,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
670,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
670,PRINCEZNA - pohádky,Beletrie - děti
670,DÍVKA - dívčí četba,Beletrie - děti
670,Leporela,None
670,J1-J5,Beletrie - děti
670,Komiksy pro děti,Beletrie - děti
670,GOW - společný OCH,Naučná - děti
670,None,Naučná - děti
670,None,Deskové hry
772,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - dospělí
600,GOW - společný OCH,Naučná - děti
604,A3 – knížky pro děti do deseti let v češtině,Sklad
801,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Doporučujeme (dospělí)
802,Y - TĚLESNÁ VÝCHOVA A SPORT,Deskové hry
801,None,AK
801,None,JK
933,None,Časopisy pro dospělé
525,PRINCEZNA - pohádky,Beletrie - děti
525,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
525,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - děti
1282,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Doporučujeme (dospělí)
970,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - dospělí
1137,J - CIZOJAZYČNÁ BELETRIE.,AK
512,None,Dnes vrácené knihy
770,None,Doporučujeme (dospělí)
770,None,Deskové hry
513,None,Deskové hry
513,None,Naučná - děti
513,A - BELETRIE VŠEOBECNĚ.,Beletrie - děti
513,Komiksy pro děti,Doporučujeme dětem
513,J - CIZOJAZYČNÁ BELETRIE.,Doporučujeme dětem
945,None,Časopisy pro děti
1040,GOW - společný OCH,Naučná - děti
370,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - děti
370,A4 – próza pro starší děti v češtině,Beletrie - děti
370,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
370,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
370,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
370,DÍVKA - dívčí četba,Beletrie - děti
370,MÁG - fantasy,Beletrie - děti
370,E.T. - sci-fi,Beletrie - děti
370,J1-J5,Beletrie - děti
370,GOW - společný OCH,Naučná - děti
369,None,Beletrie - děti
916,None,Časopisy pro dospělé
781,None,Doporučujeme (dospělí)
981,Komiksy pro děti,Beletrie - dospělí
786,None,Beletrie - dospělí
786,None,Naučná - dospělí
787,None,None
333,None,Deskové hry
333,None,Naučná - děti
333,None,AK
333,None,JK
323,None,Naučná - dospělí
334,None,Dnes vrácené knihy
329,None,Časopisy pro děti
543,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
543,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
543,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - děti
118,A4 – próza pro starší děti v češtině,Beletrie - děti
118,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
118,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
118,PRINCEZNA - pohádky,Beletrie - děti
118,MÁG - fantasy,Beletrie - děti
118,J6-J14,Beletrie - děti
118,GOW - společný OCH,Naučná - děti
1018,S - UMĚNÍ.,Naučná - děti
1018,X - LITERATURA.,Naučná - děti
1018,GOW - společný OCH,Naučná - děti
565,G - SPOLEČENSKÉ VĚDY.,Naučná - děti
465,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
465,A4 – próza pro starší děti v češtině,Beletrie - děti
465,MÁG - fantasy,Beletrie - děti
465,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - děti
465,J6-J14,Beletrie - děti
1253,None,Naučná - dospělí
227,S - UMĚNÍ.,Naučná - dospělí
219,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
219,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
219,MÁG - fantasy,Beletrie - děti
219,E.T. - sci-fi,Beletrie - děti
219,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
148,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
148,J6-J14,Beletrie - děti
212,J6-J14,Beletrie - děti
1068,Komiksy pro děti,Naučná - děti
496,A4 – próza pro starší děti v češtině,Beletrie - děti
674,MÁG - fantasy,Beletrie - děti
670,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
600,A4 – próza pro starší děti v češtině,Beletrie - děti
600,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
600,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
600,Komiksy pro děti,Beletrie - děti
600,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
1287,None,Naučná - dospělí
516,R - JAZYKOVĚDA.,Naučná - dospělí
513,A4 – próza pro starší děti v češtině,Beletrie - děti
513,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
513,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
514,U - VŠEOBECNÉ ENCYKLOPEDIE.,Naučná - dospělí
1137,J - CIZOJAZYČNÁ BELETRIE.,JK
278,S - UMĚNÍ.,Naučná - dospělí
278,D - DĚJINY. DĚJEPIS.,Naučná - dospělí
278,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - dospělí
278,None,Naučná - dospělí
285,S - UMĚNÍ.,Naučná - dospělí
267,C - DOMÁCNOST.,Naučná - dospělí
267,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - dospělí
267,G - SPOLEČENSKÉ VĚDY.,Naučná - dospělí
267,K - PŘÍRODNÍ VĚDY.,Naučná - dospělí
267,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - dospělí
267,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - dospělí
267,O - PRÁVO. PRÁVNÍ VĚDA.,Naučná - dospělí
267,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Naučná - dospělí
267,R - JAZYKOVĚDA.,Naučná - dospělí
267,S - UMĚNÍ.,Naučná - dospělí
267,T - TECHNIKA.,Naučná - dospělí
267,U - VŠEOBECNÉ ENCYKLOPEDIE.,Naučná - dospělí
267,V - HUDBA.,Naučná - dospělí
267,W - VOJENSTVÍ.,Naučná - dospělí
267,X - LITERATURA.,Naučná - dospělí
267,Y - TĚLESNÁ VÝCHOVA A SPORT,Naučná - dospělí
893,Komiksy pro děti,Beletrie - děti
327,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - děti
327,A4 – próza pro starší děti v češtině,Beletrie - děti
327,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
327,DÍVKA - dívčí četba,Beletrie - děti
327,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
332,R - JAZYKOVĚDA.,Naučná - dospělí
332,T - TECHNIKA.,Naučná - dospělí
332,X - LITERATURA.,Naučná - dospělí
332,Y - TĚLESNÁ VÝCHOVA A SPORT,Naučná - dospělí
332,V - HUDBA.,Naučná - dospělí
474,A4 – próza pro starší děti v češtině,Beletrie - děti
474,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
474,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
474,Leporela,Beletrie - děti
895,Komiksy pro děti,Beletrie - děti
814,MÁG - fantasy,Beletrie - děti
565,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - děti
539,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
539,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
461,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - dospělí
218,E.T. - sci-fi,Beletrie - dospělí
218,MÁG - fantasy,Beletrie - dospělí
218,DÍVKA - dívčí četba,Beletrie - dospělí
218,"B1 – dramatická literatura, divadelní hry, rozhlasové hry, filmové a televizní scénáře",Beletrie - dospělí
218,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - dospělí
1139,Komiksy pro dospělé,Beletrie - dospělí
1251,A - BELETRIE VŠEOBECNĚ.,Beletrie - dospělí
145,MILENCI - pro ženy,Beletrie - dospělí
145,J1-J5,Beletrie - dospělí
796,MILENCI - pro ženy,Beletrie - dospělí
493,J1-J5,Beletrie - dospělí
493,J6-J14,Beletrie - dospělí
672,Komiksy pro dospělé,Beletrie - dospělí
674,E.T. - sci-fi,Beletrie - dospělí
671,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - dospělí
671,J1-J5,Beletrie - dospělí
671,J6-J14,Beletrie - dospělí
516,J1-J5,Beletrie - dospělí
516,J6-J14,Beletrie - dospělí
971,Komiksy pro dospělé,Beletrie - dospělí
969,"B1 – dramatická literatura, divadelní hry, rozhlasové hry, filmové a televizní scénáře",Beletrie - dospělí
969,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - dospělí
663,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - dospělí
238,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - dospělí
273,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - dospělí
367,J1-J5,Beletrie - dospělí
367,E.T. - sci-fi,Beletrie - dospělí
367,MÁG - fantasy,Beletrie - dospělí
893,Komiksy pro dospělé,Beletrie - dospělí
324,MILENCI - pro ženy,Beletrie - dospělí
324,PISTOLE - detektivky,Beletrie - dospělí
331,"B1 – dramatická literatura, divadelní hry, rozhlasové hry, filmové a televizní scénáře",Beletrie - dospělí
331,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - dospělí
116,E.T. - sci-fi,Beletrie - dospělí
118,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - dospělí
1067,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - dospělí
