lokace_id,lokace_short,pobocka_nazev,pobocka_cislo,oblast,je_realokace,OCH,kapacita_fyzicka,kapacita_realokace,kapacita_effective,stav_fondu_och
1249,JIR-ZIVOT,Chodov,89,Jih,True,,,70.0,70.0,
1067,JEN-DEPJST,Vzdálený sklad 8,92,Sklad,True,,,0.0,0.0,
1019,JEN-MOFNAU,Vzdálený sklad 7,92,Sklad,True,,,0.0,0.0,
863,JEN-PV,Vzdálený sklad 2,92,Sklad,True,,,0.0,0.0,
862,JEN-PVP,Vzdálený sklad 1,92,Sklad,True,,,0.0,0.0,
866,JEN-RFOKF,Vzdálený sklad 5,92,Sklad,True,,,0.0,0.0,
865,JEN-RFUK,Vzdálený sklad 4,92,Sklad,True,,,0.0,0.0,
867,JEN-ZASOB,Vzdálený sklad 6,92,Sklad,True,,,0.0,0.0,
3,beletrie,Ústřední knihovna,1,Ústřední knihovna,True,A1,,6700.0,6700.0,
609,cizí-jazyk,Ústřední knihovna,1,Ústřední knihovna,True,J1,,600.0,600.0,
609,cizí-jazyk,Ústřední knihovna,1,Ústřední knihovna,True,J2,,600.0,600.0,
609,cizí-jazyk,Ústřední knihovna,1,Ústřední knihovna,True,J3,,650.0,650.0,
609,cizí-jazyk,Ústřední knihovna,1,Ústřední knihovna,True,J4,,2700.0,2700.0,
609,cizí-jazyk,Ústřední knihovna,1,Ústřední knihovna,True,J5,,300.0,300.0,
609,cizí-jazyk,Ústřední knihovna,1,Ústřední knihovna,True,,,800.0,800.0,
692,dvojjaz,Ústřední knihovna,1,Ústřední knihovna,True,,,480.0,480.0,
22,děti,Ústřední knihovna,1,Ústřední knihovna,True,A2,,470.0,470.0,
22,děti,Ústřední knihovna,1,Ústřední knihovna,True,A3,,1570.0,1570.0,
22,děti,Ústřední knihovna,1,Ústřední knihovna,True,A4,,1000.0,1000.0,
22,děti,Ústřední knihovna,1,Ústřední knihovna,True,B2,,5.0,5.0,
22,děti,Ústřední knihovna,1,Ústřední knihovna,True,C,,105.0,105.0,
22,děti,Ústřední knihovna,1,Ústřední knihovna,True,D,,185.0,185.0,
22,děti,Ústřední knihovna,1,Ústřední knihovna,True,E,,100.0,100.0,
22,děti,Ústřední knihovna,1,Ústřední knihovna,True,J1,,290.0,290.0,
22,děti,Ústřední knihovna,1,Ústřední knihovna,True,J2,,20.0,20.0,
22,děti,Ústřední knihovna,1,Ústřední knihovna,True,J3,,65.0,65.0,
22,děti,Ústřední knihovna,1,Ústřední knihovna,True,J4,,210.0,210.0,
22,děti,Ústřední knihovna,1,Ústřední knihovna,True,K,,425.0,425.0,
22,děti,Ústřední knihovna,1,Ústřední knihovna,True,L,,85.0,85.0,
22,děti,Ústřední knihovna,1,Ústřední knihovna,True,N,,165.0,165.0,
22,děti,Ústřední knihovna,1,Ústřední knihovna,True,P,,75.0,75.0,
22,děti,Ústřední knihovna,1,Ústřední knihovna,True,R,,75.0,75.0,
22,děti,Ústřední knihovna,1,Ústřední knihovna,True,S,,145.0,145.0,
22,děti,Ústřední knihovna,1,Ústřední knihovna,True,T,,65.0,65.0,
22,děti,Ústřední knihovna,1,Ústřední knihovna,True,U,,25.0,25.0,
22,děti,Ústřední knihovna,1,Ústřední knihovna,True,V,,80.0,80.0,
22,děti,Ústřední knihovna,1,Ústřední knihovna,True,Y,,105.0,105.0,
22,děti,Ústřední knihovna,1,Ústřední knihovna,True,Z,,95.0,95.0,
22,děti,Ústřední knihovna,1,Ústřední knihovna,True,,,545.0,545.0,
1134,děti-kom,Ústřední knihovna,1,Ústřední knihovna,True,,,205.0,205.0,
1133,leporela,Ústřední knihovna,1,Ústřední knihovna,True,,,400.0,400.0,
23,mládež,Ústřední knihovna,1,Ústřední knihovna,True,C,,55.0,55.0,
23,mládež,Ústřední knihovna,1,Ústřední knihovna,True,D,,175.0,175.0,
23,mládež,Ústřední knihovna,1,Ústřední knihovna,True,E,,175.0,175.0,
23,mládež,Ústřední knihovna,1,Ústřední knihovna,True,G,,25.0,25.0,
23,mládež,Ústřední knihovna,1,Ústřední knihovna,True,J1,,40.0,40.0,
23,mládež,Ústřední knihovna,1,Ústřední knihovna,True,J2,,10.0,10.0,
23,mládež,Ústřední knihovna,1,Ústřední knihovna,True,J3,,50.0,50.0,
23,mládež,Ústřední knihovna,1,Ústřední knihovna,True,J4,,410.0,410.0,
23,mládež,Ústřední knihovna,1,Ústřední knihovna,True,K,,200.0,200.0,
23,mládež,Ústřední knihovna,1,Ústřední knihovna,True,L,,80.0,80.0,
23,mládež,Ústřední knihovna,1,Ústřední knihovna,True,N,,65.0,65.0,
23,mládež,Ústřední knihovna,1,Ústřední knihovna,True,P,,30.0,30.0,
23,mládež,Ústřední knihovna,1,Ústřední knihovna,True,R,,75.0,75.0,
23,mládež,Ústřední knihovna,1,Ústřední knihovna,True,S,,90.0,90.0,
23,mládež,Ústřední knihovna,1,Ústřední knihovna,True,T,,30.0,30.0,
23,mládež,Ústřední knihovna,1,Ústřední knihovna,True,U,,10.0,10.0,
23,mládež,Ústřední knihovna,1,Ústřední knihovna,True,W,,5.0,5.0,
23,mládež,Ústřední knihovna,1,Ústřední knihovna,True,X,,110.0,110.0,
23,mládež,Ústřední knihovna,1,Ústřední knihovna,True,Y,,125.0,125.0,
23,mládež,Ústřední knihovna,1,Ústřední knihovna,True,Z,,30.0,30.0,
23,mládež,Ústřední knihovna,1,Ústřední knihovna,True,,,40.0,40.0,
1136,mládež-kom,Ústřední knihovna,1,Ústřední knihovna,True,,,810.0,810.0,
2,naučná,Ústřední knihovna,1,Ústřední knihovna,True,C,,680.0,680.0,
2,naučná,Ústřední knihovna,1,Ústřední knihovna,True,D,,1800.0,1800.0,
2,naučná,Ústřední knihovna,1,Ústřední knihovna,True,E,,1200.0,1200.0,
2,naučná,Ústřední knihovna,1,Ústřední knihovna,True,G,,1500.0,1500.0,
2,naučná,Ústřední knihovna,1,Ústřední knihovna,True,K,,700.0,700.0,
2,naučná,Ústřední knihovna,1,Ústřední knihovna,True,L,,2200.0,2200.0,
2,naučná,Ústřední knihovna,1,Ústřední knihovna,True,N,,1140.0,1140.0,
2,naučná,Ústřední knihovna,1,Ústřední knihovna,True,O,,430.0,430.0,
2,naučná,Ústřední knihovna,1,Ústřední knihovna,True,P,,1200.0,1200.0,
2,naučná,Ústřední knihovna,1,Ústřední knihovna,True,R,,380.0,380.0,
2,naučná,Ústřední knihovna,1,Ústřední knihovna,True,S,,1400.0,1400.0,
2,naučná,Ústřední knihovna,1,Ústřední knihovna,True,T,,660.0,660.0,
2,naučná,Ústřední knihovna,1,Ústřední knihovna,True,W,,570.0,570.0,
2,naučná,Ústřední knihovna,1,Ústřední knihovna,True,X,,1500.0,1500.0,
2,naučná,Ústřední knihovna,1,Ústřední knihovna,True,Y,,600.0,600.0,
2,naučná,Ústřední knihovna,1,Ústřední knihovna,True,Z,,630.0,630.0,
608,piktogramy,Ústřední knihovna,1,Ústřední knihovna,True,A1,,4160.0,4160.0,
610,poezie,Ústřední knihovna,1,Ústřední knihovna,True,B2,,1600.0,1600.0,
1135,prvníčtení,Ústřední knihovna,1,Ústřední knihovna,True,,,125.0,125.0,
672,HRA-BELDO,Hradčany,3,Středozápad,True,A1,,1190.0,1190.0,
670,HRA-DE,Hradčany,3,Středozápad,True,A1,,40.0,40.0,
670,HRA-DE,Hradčany,3,Středozápad,True,A2,,100.0,100.0,
670,HRA-DE,Hradčany,3,Středozápad,True,A3,,230.0,230.0,
670,HRA-DE,Hradčany,3,Středozápad,True,A4,,105.0,105.0,
670,HRA-DE,Hradčany,3,Středozápad,True,B2,,20.0,20.0,
670,HRA-DE,Hradčany,3,Středozápad,True,C,,35.0,35.0,
670,HRA-DE,Hradčany,3,Středozápad,True,D,,50.0,50.0,
670,HRA-DE,Hradčany,3,Středozápad,True,E,,25.0,25.0,
670,HRA-DE,Hradčany,3,Středozápad,True,"G,O,W",,10.0,10.0,
670,HRA-DE,Hradčany,3,Středozápad,True,J1,,3.0,3.0,
670,HRA-DE,Hradčany,3,Středozápad,True,J2,,5.0,5.0,
670,HRA-DE,Hradčany,3,Středozápad,True,J3,,10.0,10.0,
670,HRA-DE,Hradčany,3,Středozápad,True,J4,,15.0,15.0,
670,HRA-DE,Hradčany,3,Středozápad,True,J5,,3.0,3.0,
670,HRA-DE,Hradčany,3,Středozápad,True,K,,140.0,140.0,
670,HRA-DE,Hradčany,3,Středozápad,True,L,,25.0,25.0,
670,HRA-DE,Hradčany,3,Středozápad,True,N,,25.0,25.0,
670,HRA-DE,Hradčany,3,Středozápad,True,P,,25.0,25.0,
670,HRA-DE,Hradčany,3,Středozápad,True,R,,45.0,45.0,
670,HRA-DE,Hradčany,3,Středozápad,True,S,,25.0,25.0,
670,HRA-DE,Hradčany,3,Středozápad,True,T,,22.0,22.0,
670,HRA-DE,Hradčany,3,Středozápad,True,U,,15.0,15.0,
670,HRA-DE,Hradčany,3,Středozápad,True,V,,25.0,25.0,
670,HRA-DE,Hradčany,3,Středozápad,True,X,,5.0,5.0,
670,HRA-DE,Hradčany,3,Středozápad,True,Y,,10.0,10.0,
670,HRA-DE,Hradčany,3,Středozápad,True,Z,,25.0,25.0,
670,HRA-DE,Hradčany,3,Středozápad,True,,,356.0,356.0,
673,HRA-NAUDO,Hradčany,3,Středozápad,True,C,,55.0,55.0,
673,HRA-NAUDO,Hradčany,3,Středozápad,True,D,,140.0,140.0,
673,HRA-NAUDO,Hradčany,3,Středozápad,True,E,,200.0,200.0,
673,HRA-NAUDO,Hradčany,3,Středozápad,True,G,,100.0,100.0,
673,HRA-NAUDO,Hradčany,3,Středozápad,True,K,,90.0,90.0,
673,HRA-NAUDO,Hradčany,3,Středozápad,True,L,,85.0,85.0,
673,HRA-NAUDO,Hradčany,3,Středozápad,True,N,,35.0,35.0,
673,HRA-NAUDO,Hradčany,3,Středozápad,True,O,,15.0,15.0,
673,HRA-NAUDO,Hradčany,3,Středozápad,True,P,,70.0,70.0,
673,HRA-NAUDO,Hradčany,3,Středozápad,True,R,,30.0,30.0,
673,HRA-NAUDO,Hradčany,3,Středozápad,True,S,,85.0,85.0,
673,HRA-NAUDO,Hradčany,3,Středozápad,True,T,,15.0,15.0,
673,HRA-NAUDO,Hradčany,3,Středozápad,True,V,,15.0,15.0,
673,HRA-NAUDO,Hradčany,3,Středozápad,True,W,,25.0,25.0,
673,HRA-NAUDO,Hradčany,3,Středozápad,True,X,,25.0,25.0,
673,HRA-NAUDO,Hradčany,3,Středozápad,True,Y,,15.0,15.0,
673,HRA-NAUDO,Hradčany,3,Středozápad,True,Z,,40.0,40.0,
674,HRA-PIKTO,Hradčany,3,Středozápad,True,A1,,140.0,140.0,
671,HRA-POEDI,Hradčany,3,Středozápad,True,B1,,15.0,15.0,
671,HRA-POEDI,Hradčany,3,Středozápad,True,B2,,70.0,70.0,
671,HRA-POEDI,Hradčany,3,Středozápad,True,J1,,5.0,5.0,
671,HRA-POEDI,Hradčany,3,Středozápad,True,J2,,5.0,5.0,
671,HRA-POEDI,Hradčany,3,Středozápad,True,J3,,10.0,10.0,
671,HRA-POEDI,Hradčany,3,Středozápad,True,J4,,30.0,30.0,
671,HRA-POEDI,Hradčany,3,Středozápad,True,J5,,10.0,10.0,
671,HRA-POEDI,Hradčany,3,Středozápad,True,,,5.0,5.0,
367,OST-BEL,Ostrčilovo nám.,4,Středozápad,True,A1,,2565.0,2565.0,
367,OST-BEL,Ostrčilovo nám.,4,Středozápad,True,B1,,15.0,15.0,
367,OST-BEL,Ostrčilovo nám.,4,Středozápad,True,B2,,70.0,70.0,
367,OST-BEL,Ostrčilovo nám.,4,Středozápad,True,J1,,5.0,5.0,
367,OST-BEL,Ostrčilovo nám.,4,Středozápad,True,J2,,20.0,20.0,
367,OST-BEL,Ostrčilovo nám.,4,Středozápad,True,J3,,20.0,20.0,
367,OST-BEL,Ostrčilovo nám.,4,Středozápad,True,J4,,55.0,55.0,
367,OST-BEL,Ostrčilovo nám.,4,Středozápad,True,J5,,10.0,10.0,
367,OST-BEL,Ostrčilovo nám.,4,Středozápad,True,,,235.0,235.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,A1,,50.0,50.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,A2,,300.0,300.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,A3,,420.0,420.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,A4,,245.0,245.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,C,,27.0,27.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,D,,56.0,56.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,E,,11.0,11.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,G,,1.0,1.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,J1,,1.0,1.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,J2,,6.0,6.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,J3,,11.0,11.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,J4,,26.0,26.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,J5,,6.0,6.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,K,,43.0,43.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,L,,13.0,13.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,N,,20.0,20.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,O,,1.0,1.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,P,,9.0,9.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,R,,21.0,21.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,S,,25.0,25.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,T,,21.0,21.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,U,,9.0,9.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,V,,11.0,11.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,W,,1.0,1.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,X,,14.0,14.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,Y,,11.0,11.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,Z,,28.0,28.0,
370,OST-DETI,Ostrčilovo nám.,4,Středozápad,True,,,452.0,452.0,
893,OST-KOMIKS,Ostrčilovo nám.,4,Středozápad,True,,,165.0,165.0,
366,OST-NAUDO,Ostrčilovo nám.,4,Středozápad,True,C,,115.0,115.0,
366,OST-NAUDO,Ostrčilovo nám.,4,Středozápad,True,D,,250.0,250.0,
366,OST-NAUDO,Ostrčilovo nám.,4,Středozápad,True,E,,100.0,100.0,
366,OST-NAUDO,Ostrčilovo nám.,4,Středozápad,True,G,,200.0,200.0,
366,OST-NAUDO,Ostrčilovo nám.,4,Středozápad,True,K,,120.0,120.0,
366,OST-NAUDO,Ostrčilovo nám.,4,Středozápad,True,L,,170.0,170.0,
366,OST-NAUDO,Ostrčilovo nám.,4,Středozápad,True,N,,70.0,70.0,
366,OST-NAUDO,Ostrčilovo nám.,4,Středozápad,True,O,,40.0,40.0,
366,OST-NAUDO,Ostrčilovo nám.,4,Středozápad,True,P,,70.0,70.0,
366,OST-NAUDO,Ostrčilovo nám.,4,Středozápad,True,R,,90.0,90.0,
366,OST-NAUDO,Ostrčilovo nám.,4,Středozápad,True,S,,170.0,170.0,
366,OST-NAUDO,Ostrčilovo nám.,4,Středozápad,True,T,,40.0,40.0,
366,OST-NAUDO,Ostrčilovo nám.,4,Středozápad,True,V,,30.0,30.0,
366,OST-NAUDO,Ostrčilovo nám.,4,Středozápad,True,W,,50.0,50.0,
366,OST-NAUDO,Ostrčilovo nám.,4,Středozápad,True,X,,70.0,70.0,
366,OST-NAUDO,Ostrčilovo nám.,4,Středozápad,True,Y,,35.0,35.0,
366,OST-NAUDO,Ostrčilovo nám.,4,Středozápad,True,Z,,80.0,80.0,
412,HOL-BELDO,Sedmička,5,Severovýchod,True,A1,,3725.0,3725.0,
412,HOL-BELDO,Sedmička,5,Severovýchod,True,B1,,35.0,35.0,
412,HOL-BELDO,Sedmička,5,Severovýchod,True,B2,,120.0,120.0,
412,HOL-BELDO,Sedmička,5,Severovýchod,True,J1,,5.0,5.0,
412,HOL-BELDO,Sedmička,5,Severovýchod,True,J2,,10.0,10.0,
412,HOL-BELDO,Sedmička,5,Severovýchod,True,J3,,25.0,25.0,
412,HOL-BELDO,Sedmička,5,Severovýchod,True,J4,,80.0,80.0,
412,HOL-BELDO,Sedmička,5,Severovýchod,True,J5,,15.0,15.0,
412,HOL-BELDO,Sedmička,5,Severovýchod,True,,,10.0,10.0,
415,HOL-DETI,Sedmička,5,Severovýchod,True,A1,,280.0,280.0,
415,HOL-DETI,Sedmička,5,Severovýchod,True,A2,,1100.0,1100.0,
415,HOL-DETI,Sedmička,5,Severovýchod,True,A3,,1100.0,1100.0,
415,HOL-DETI,Sedmička,5,Severovýchod,True,A4,,800.0,800.0,
415,HOL-DETI,Sedmička,5,Severovýchod,True,C,,40.0,40.0,
415,HOL-DETI,Sedmička,5,Severovýchod,True,D,,80.0,80.0,
415,HOL-DETI,Sedmička,5,Severovýchod,True,E,,50.0,50.0,
415,HOL-DETI,Sedmička,5,Severovýchod,True,K,,210.0,210.0,
415,HOL-DETI,Sedmička,5,Severovýchod,True,L,,80.0,80.0,
415,HOL-DETI,Sedmička,5,Severovýchod,True,N,,55.0,55.0,
415,HOL-DETI,Sedmička,5,Severovýchod,True,P,,15.0,15.0,
415,HOL-DETI,Sedmička,5,Severovýchod,True,R,,50.0,50.0,
415,HOL-DETI,Sedmička,5,Severovýchod,True,S,,45.0,45.0,
415,HOL-DETI,Sedmička,5,Severovýchod,True,T,,40.0,40.0,
415,HOL-DETI,Sedmička,5,Severovýchod,True,U,,20.0,20.0,
415,HOL-DETI,Sedmička,5,Severovýchod,True,V,,55.0,55.0,
415,HOL-DETI,Sedmička,5,Severovýchod,True,Y,,35.0,35.0,
415,HOL-DETI,Sedmička,5,Severovýchod,True,Z,,30.0,30.0,
415,HOL-DETI,Sedmička,5,Severovýchod,True,,,595.0,595.0,
1081,HOL-KOMDE,Sedmička,5,Severovýchod,True,,,200.0,200.0,
1082,HOL-KOMDO,Sedmička,5,Severovýchod,True,,,200.0,200.0,
413,HOL-NAUDO,Sedmička,5,Severovýchod,True,C,,250.0,250.0,
413,HOL-NAUDO,Sedmička,5,Severovýchod,True,D,,600.0,600.0,
413,HOL-NAUDO,Sedmička,5,Severovýchod,True,E,,420.0,420.0,
413,HOL-NAUDO,Sedmička,5,Severovýchod,True,G,,500.0,500.0,
413,HOL-NAUDO,Sedmička,5,Severovýchod,True,K,,200.0,200.0,
413,HOL-NAUDO,Sedmička,5,Severovýchod,True,L,,380.0,380.0,
413,HOL-NAUDO,Sedmička,5,Severovýchod,True,N,,230.0,230.0,
413,HOL-NAUDO,Sedmička,5,Severovýchod,True,O,,75.0,75.0,
413,HOL-NAUDO,Sedmička,5,Severovýchod,True,P,,220.0,220.0,
413,HOL-NAUDO,Sedmička,5,Severovýchod,True,R,,110.0,110.0,
413,HOL-NAUDO,Sedmička,5,Severovýchod,True,S,,525.0,525.0,
413,HOL-NAUDO,Sedmička,5,Severovýchod,True,T,,80.0,80.0,
413,HOL-NAUDO,Sedmička,5,Severovýchod,True,U,,5.0,5.0,
413,HOL-NAUDO,Sedmička,5,Severovýchod,True,V,,95.0,95.0,
413,HOL-NAUDO,Sedmička,5,Severovýchod,True,W,,160.0,160.0,
413,HOL-NAUDO,Sedmička,5,Severovýchod,True,X,,130.0,130.0,
413,HOL-NAUDO,Sedmička,5,Severovýchod,True,Y,,145.0,145.0,
413,HOL-NAUDO,Sedmička,5,Severovýchod,True,Z,,250.0,250.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,A1,,2200.0,2200.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,B1,,25.0,25.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,B2,,45.0,45.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,C,,140.0,140.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,D,,270.0,270.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,E,,260.0,260.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,G,,210.0,210.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,J1,,10.0,10.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,J2,,10.0,10.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,J3,,25.0,25.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,J4,,95.0,95.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,J5,,15.0,15.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,K,,125.0,125.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,L,,240.0,240.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,N,,100.0,100.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,O,,35.0,35.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,P,,100.0,100.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,R,,60.0,60.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,S,,160.0,160.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,T,,65.0,65.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,V,,50.0,50.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,W,,65.0,65.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,X,,80.0,80.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,Y,,65.0,65.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,Z,,100.0,100.0,
603,KOB-DO,Kobylisy,7,Severovýchod,True,,,90.0,90.0,
600,KOB-LITDE,Kobylisy,7,Severovýchod,True,A1,,25.0,25.0,
600,KOB-LITDE,Kobylisy,7,Severovýchod,True,A2,,300.0,300.0,
600,KOB-LITDE,Kobylisy,7,Severovýchod,True,A3,,740.0,740.0,
600,KOB-LITDE,Kobylisy,7,Severovýchod,True,A4,,450.0,450.0,
600,KOB-LITDE,Kobylisy,7,Severovýchod,True,B2,,1.0,1.0,
600,KOB-LITDE,Kobylisy,7,Severovýchod,True,C,,60.0,60.0,
600,KOB-LITDE,Kobylisy,7,Severovýchod,True,D,,100.0,100.0,
600,KOB-LITDE,Kobylisy,7,Severovýchod,True,E,,46.0,46.0,
600,KOB-LITDE,Kobylisy,7,Severovýchod,True,K,,265.0,265.0,
600,KOB-LITDE,Kobylisy,7,Severovýchod,True,L,,42.0,42.0,
600,KOB-LITDE,Kobylisy,7,Severovýchod,True,N,,65.0,65.0,
600,KOB-LITDE,Kobylisy,7,Severovýchod,True,P,,42.0,42.0,
600,KOB-LITDE,Kobylisy,7,Severovýchod,True,R,,47.0,47.0,
600,KOB-LITDE,Kobylisy,7,Severovýchod,True,S,,40.0,40.0,
600,KOB-LITDE,Kobylisy,7,Severovýchod,True,T,,50.0,50.0,
600,KOB-LITDE,Kobylisy,7,Severovýchod,True,U,,32.0,32.0,
600,KOB-LITDE,Kobylisy,7,Severovýchod,True,V,,45.0,45.0,
600,KOB-LITDE,Kobylisy,7,Severovýchod,True,Y,,60.0,60.0,
600,KOB-LITDE,Kobylisy,7,Severovýchod,True,Z,,35.0,35.0,
600,KOB-LITDE,Kobylisy,7,Severovýchod,True,,,765.0,765.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,A1,,300.0,300.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,A2,,10.0,10.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,A3,,10.0,10.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,A4,,10.0,10.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,B1,,5.0,5.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,B2,,30.0,30.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,C,,70.0,70.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,D,,40.0,40.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,E,,20.0,20.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,G,,40.0,40.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,K,,30.0,30.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,L,,40.0,40.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,N,,25.0,25.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,O,,10.0,10.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,P,,40.0,40.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,R,,50.0,50.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,S,,40.0,40.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,T,,15.0,15.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,U,,20.0,20.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,V,,15.0,15.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,W,,15.0,15.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,X,,30.0,30.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,Y,,10.0,10.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,Z,,15.0,15.0,
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,,,10.0,10.0,
116,SKO-BELDO,Školská,8,Středozápad,True,A1,,2335.0,2335.0,
116,SKO-BELDO,Školská,8,Středozápad,True,J1,,10.0,10.0,
116,SKO-BELDO,Školská,8,Středozápad,True,J2,,10.0,10.0,
116,SKO-BELDO,Školská,8,Středozápad,True,J3,,20.0,20.0,
116,SKO-BELDO,Školská,8,Středozápad,True,J4,,85.0,85.0,
116,SKO-BELDO,Školská,8,Středozápad,True,,,20.0,20.0,
121,SKO-DIVML,Školská,8,Středozápad,True,B1,,50.0,50.0,
958,SKO-KOMDO,Školská,8,Středozápad,True,,,200.0,200.0,
895,SKO-KOMIKS,Školská,8,Středozápad,True,,,180.0,180.0,
118,SKO-LITDE,Školská,8,Středozápad,True,A1,,50.0,50.0,
118,SKO-LITDE,Školská,8,Středozápad,True,A2,,150.0,150.0,
118,SKO-LITDE,Školská,8,Středozápad,True,A3,,460.0,460.0,
118,SKO-LITDE,Školská,8,Středozápad,True,A4,,285.0,285.0,
118,SKO-LITDE,Školská,8,Středozápad,True,B2,,5.0,5.0,
118,SKO-LITDE,Školská,8,Středozápad,True,C,,85.0,85.0,
118,SKO-LITDE,Školská,8,Středozápad,True,D,,65.0,65.0,
118,SKO-LITDE,Školská,8,Středozápad,True,E,,25.0,25.0,
118,SKO-LITDE,Školská,8,Středozápad,True,"G,O,W",,10.0,10.0,
118,SKO-LITDE,Školská,8,Středozápad,True,J4,,20.0,20.0,
118,SKO-LITDE,Školská,8,Středozápad,True,K,,170.0,170.0,
118,SKO-LITDE,Školská,8,Středozápad,True,L,,45.0,45.0,
118,SKO-LITDE,Školská,8,Středozápad,True,N,,60.0,60.0,
118,SKO-LITDE,Školská,8,Středozápad,True,P,,25.0,25.0,
118,SKO-LITDE,Školská,8,Středozápad,True,R,,50.0,50.0,
118,SKO-LITDE,Školská,8,Středozápad,True,S,,45.0,45.0,
118,SKO-LITDE,Školská,8,Středozápad,True,T,,45.0,45.0,
118,SKO-LITDE,Školská,8,Středozápad,True,U,,15.0,15.0,
